author,comment,likes,published_at
@YuliartiToti,"Skrg kinerja prabowo kebalikan dr bukunya karna berguru pd jokowi membuat Indonesia mkn hancur  , suprrimasi hukum asa d tehak udh bagus sm berantas korupsi",0,2026-04-08T06:49:51Z
@rusmanhd13,Secara demokrasi pemerintahan Prabowo bahwa lebih buruk dari pemerintahan Suharto,0,2026-04-08T06:47:21Z
@imanuelsantos6719,"Indonesia di mata Prabowo hukum tidak di hiraukan , buktinya kasus ijasah Jokowi tidak selesai .",0,2026-04-08T06:46:14Z
@aprinugroho9104,Reformasi POLRI bagaimana kabarnya ya?,0,2026-04-08T06:46:06Z
@win_kaya2024,Let it be😮,0,2026-04-08T06:46:04Z
@Eddy-c3j,"Rakyat skrg sdh capai lht sepak terjang elite politik
Sementara kebutuhan pokok makin naik harganya.",0,2026-04-08T06:45:19Z
@CandraRama-k8n,"Klo kita sebagai politisi praktis tidak menjd Politisi Kotor, kita pst menjd korban politik baik secara formal sstruktural dan sosial ( msh sangat banyak rakyat yg gak mengerti apalg faham tentang kekuasaan dan baik buruknya kekuasaan itu bg negara dan rakyat ). Hr ini semua ini terbukti !!!",0,2026-04-08T06:43:22Z
@datukevo4306,"Nasehat itu memang harus menyinggung perasaan, karena kalu menyenangkan perasaan itu hiburan namanya, 

Bersihkan hati agar bisa menerima kebenaran..

Karena selembut kapas dan sehalus suterapun akan terasa setajam duri bagi yang belum siap menerima kebenaran..",0,2026-04-08T06:40:20Z
@UdinJos-p8f,"Kiran milih presiden macan asia..taunya macan ompong..
Prsiden kok di bodohi bawahan..
Kalo ngk sanggup mimpin negara mundur aja.jangan bikin tmbah hancur ngara ini.awalnya saya melihat program mbg program yg mulia.kok stelah berjlan malah sarang korupsi dan dikritik kok malah baper.
Presiden macam apa rezim ini?
Bodoh tapi anti kritik.",0,2026-04-08T06:38:53Z
@WayanLoster-e9x,Yg ingin pak Prabowo mundur untuk menjadikan Gibran jadi presiden adalah keinginan org2 regim sebelumnya,0,2026-04-08T06:37:51Z
@TianCamp7,Tinggal tunggu waktu bom atom meledak karena terlalu lama bungkam,1,2026-04-08T06:37:47Z
@srisantoso5514,❤❤❤ Rahayu,0,2026-04-08T06:36:21Z
@TianCamp7,kebijakan yang ada yang sudah terealisasi adalah menciptakan masalah dari masalah wkwk,1,2026-04-08T06:34:55Z
@bulldogg4066,"Penikmat yt Indo sepertinya sudah jauh berkembang ya
Dulu, pembahasan yg kritis kayak gini biasanya sepi penontonnya 😊 salut",0,2026-04-08T06:34:31Z
@gustianburhan5377,Hayo....lawan penguasa otoriter,0,2026-04-08T06:34:04Z
@bobhappy9797,Mantap,0,2026-04-08T06:32:27Z
@imanuelsantos6719,"Bapak Prabowo sudah prediksi Indonesia akan bubar 2030 , bagaimana seorang Prabowo bisa katakan begitu  ? Apakah itu sudah di rencanakan ?  Kawal sajalah  .",0,2026-04-08T06:31:59Z
@mitralatuma019,Lagian si Rismon merendahkan si Caplin.. Masa cuma 5 M. Keterlaluan banget sih. Minimal 100 M lah pasti si Caplin gak bakal marah..,0,2026-04-08T06:31:53Z
@mitralatuma019,GWE MALAH MENDUGA SI RISMON MENUDUH CAPLIN GUNA MELINDUNGI REZA Y SEBAGAI PENDONOR UTAMA SELAIN GEORGE SOROS..,0,2026-04-08T06:31:38Z
@jamesbenlee8224,Ya yg kita rasakan apa yg ditulis oleh pak Prabowo di bukunya sama kenyataan ketika dia menjadi presiden itu tidak terjadi ... Entah lupa atao entah waktu nulis buku bukan dari pemikiran dia yg murni....,0,2026-04-08T06:31:34Z
@DianAgustinSastra,"Presiden omon2 ditabok buku ciptaannya sendiri.....Sadarkah dia? .....Jgn terlalu banyak berharap, cuma bisa omon2 doang, apalagi yg bisa diharapkan, ataukah negri ini sedang menuju bubar seperti yg pernah dia omongkan, 2030 Indonesia bubar",0,2026-04-08T06:31:16Z
@mitralatuma019,"Pilpres kemarin itu memilih yang terbaik diantara 3 yang terburuk.. Yg ini aja berantakan, apalagi kalau yg 2 ono. ... Apa jadinya... ??? Nikmatin aja . Tunggu 3 taun lagi. Tapi yg 2 ono jangan diajak. Yg Sekarang juga jangan.. Pilihannya 3 lagi. Rismon, KDM dan Mahfud MD...",0,2026-04-08T06:31:14Z
@FunkyMonkey-v3j,"Mantap, salut aku ke Bpk. Prof. Machfud MD. Sehat selalu & selamat dunia wal akhirat. Aamiiin. yaa Robbal Alamiiin.",1,2026-04-08T06:30:08Z
@JomonPutra,Mbg bikin kaya yg pnya order nya,0,2026-04-08T06:29:42Z
@AdrianRizki-w3y,CAPRES GAGAL ... BSK THN 2029 NYALEG LG YA ..BUKAN MAKAR..TP MEMPROKASI  RAKYAT CONK,0,2026-04-08T06:29:42Z
@tatiario4321,Penjelasan yg jelas lugas fair dan jujur ntuk mempertahankan dan membangun negara ini dg penuh faktanya ...keren .......pak MD lanjutkan,13,2026-04-08T06:29:35Z
@EkooJuprianto,"aq dulu pilih GANJAR MAHFUD,tapi sayang kok gak jadi,nangis aq wktu itu",0,2026-04-08T06:27:02Z
@bersinarterang1170,"kali ini tidak setuju prof, anda seolah2 menormalkan aktivitas2 membahayakan seperti ini. keadaannya pun sekarang jauh dari 98, jgn sikit2 dibandingan ama jaman suharto dong. jauh ga sama

apakah anda tidak sadar kekacauan ekonomi-politik yg akan timbul seandainya terjadi????!! besar mana mudharat dan manfaatnya??!!silahkan timbang2 lagi omonganmu prof! 
gak puas dgn prabowo?? jaga kondisi dan stabilitas dan persiapkan diri bertarung rebut kekuasaan 3 tahun lagi! KALO ANDA SANGGUP!
apakah karena anda tidak ikut dipemerintahan skr, jdnya tendensius seperti ini?? memalukan untuk seorang profesor",0,2026-04-08T06:26:17Z
@AylabilqisAzahra,Aduh....   Omong aja  coba menang kemaren  ...pasti beda cerita...,0,2026-04-08T06:26:16Z
@mustikaayuningtyas8332,Kalo nurut saya orang miski persiden ya prabowo dri awl mahl semua,0,2026-04-08T06:22:21Z
@baggio168-f6v,"MBG selain bagus untuk mengurangi stunting , tapi juga merupakan alat pemerataan ekonomi ......semua kalangan dari bawah sampai atas mendapatkan keuntungan dari program MBG, 15 rb harga MBG itu 2 rb untuk kalangan pemilik modal (investor) , 3 rb untuk pekerja mbg( tukang masak , supir, cuci ompeng dll), 10 rb untuk bahan baku  ( peternak, petani, pedagang pasar dll), zaman dulu tak ada efisiensi anggaran , tak ada mbg, tak ada sekolah rakyat, tak ada kopdes, tak ada kampung nelayan dll..............sekarang ada efesiensi anggaran malah ada MBG, sekolah rakyat dll.......artinya apa?? artinya selama ini anggaran kita banyak yg bocor dinikmati hanya oknum2 pejabat saja dan segelintir oligarki, buktinya sekarang ada efisiensi pun masih bisa menjalankan bnyk program.......yg banyak protest sekarnag adalah pihak2 yg kalah pilpres, asn asn yg kepanasan karena anggaran yg biasa mereka curi dipotong pak prabowo, antek2 Soros, para penghianat bangsa dll....................",0,2026-04-08T06:20:52Z
@Marwanpnw,"Terimakasih Prof selalu memberi pengetahuan dan penjelasan secara tegas,lugas,jelas.
Semangat terus dalam bersuara💪🏻",6,2026-04-08T06:17:07Z
@akabochuharwan7059,"Udahlah pak, jadi petani saja di desa. Terlalu lama nanti kamu dihisap kalau terlalu byk omong gt. Kamu membanggakan kerjamu dulu, sok plg bener. Padahal sama saja",0,2026-04-08T06:13:17Z
@anakbabe1,"video yang membuat buzzer rezim panas,.
tapi pusing buat ngebela kebijakan rezim tolol ini",0,2026-04-08T06:12:07Z
@mt-jmofficial573,"Obralan di vodces ini tidak bermanfaat menurut saya isinya orang pintar semua, punya wawasan yg lebih luas, tau mana yg slh dan tau mana yg benar. Seharusnya mereka yg lebih tau mereka lebih dekat jarak dgn presiden, langsung sampai kn dgn presiden mana yg slah , seharusnya begitu harapan masyarakat, karna presiden prabowo itu tidak tau dilapangan gimana dan mau gimana, karna yg menyetir semua adalah koloni2 , bukan begitu",0,2026-04-08T06:10:12Z
@Wid_00796,"""Ngomong gampang.. Melaksanakan tidak mudah"" !!!",0,2026-04-08T06:07:41Z
@dwisyaputra6334,Ogah klo Wapres nya naik jadi RI 1 no way!!,0,2026-04-08T06:06:55Z
@sulianasuliana3376,Wapres dulu yg pecat krn tidak punya ijazah sma baru preseden prabowo,0,2026-04-08T06:06:27Z
@DrikkyNataliaJoseph,Bgmn caranya utk pak Prabowo mendengarkan suara pakar yg kritis spt pak Mahmud MD ini ya??? Luar biasa  pak Mahmud Gbu always,0,2026-04-08T06:05:32Z
@dinssae363,Udah muak sama prabowo gibran,0,2026-04-08T06:05:13Z
@cuknuris,"Pak Prof @MahfudMD udah pernah nonton Chanel nya Om Benix belum Pak?
Seorang Investor Muda Indonesia yg menurut saya wawasan tentang Perekonomian, Politik Indonesia maupun Politik Globalnya TOP banget, pernyataan-pernyataannya selalu sesuai Data Real, analisisnya gak kaleng-kaleng presisi banget. Keren banget lah ni orang.
Sangat menarik bila Pak Prof bisa mengundangnya ke Podcast nya Pak Prof untuk diskusi bersama.",1,2026-04-08T05:56:23Z
@Koko-Amir274,Beraninya koar koar di luar kelambu,0,2026-04-08T05:53:47Z
@fudfirda5899,Mari Membela yang Benar.,0,2026-04-08T05:53:09Z
@rudinraufchanel3403,"MBG sebaiknya hanya didaerah daerah rawan pangan, jadi anggaran tidak begitu besar seperti sekarang ini yg sangat membuat rakyat jadi susah",0,2026-04-08T05:52:50Z
@TheOneThis,"Maaf.. memang masih banyak²² yg wajib dibenahi.. shg mungkin terlewatkan.. usul.. Pak Mahfud di jadikan Menteri lagi ! , shg yg terlewatkan bisa diminimalisir.. aamiin²³ YRA 🙏",0,2026-04-08T05:51:39Z
@cuknuris,"Saya selalu oke dengan pernyataan pernyataan Pak Prof.Mahfud MD.. Kritikan dan masukannya Realistis sesuai Data dan  fakta di lapangan, juga terukur sesuai Hukum yg sah, bukan hukum yg berlaku, karena hukum yg berlaku di Indonesia sering kali sudah di manipulasi.",0,2026-04-08T05:49:22Z
@alitsolehadin2092,"Kalau menurut saya izin.. Langkah prabowo menjalankan pemerintahan ini seperti jln sendiri tdk ada komitmen dengan DPR,, karena prabowo tidak mau inohong² politik ada intervensi atau tidak mau jadi boneka partai.. Ini adalah jati diri prabowo sejatinya 🫰",0,2026-04-08T05:43:14Z
@IrvanZuhri-f4e,Segera desak Prabowo gibrant turun atau rakyat turun ke jlnn,0,2026-04-08T05:42:39Z
@NurHayati-cx6kr,Iya moga jadi  inpirasi bagi kita  untuk menjadi lebih baik Indonesia maju pah mahud MD semangat terus.🙏,0,2026-04-08T05:37:57Z
@putramv6,"Tolong audit pembelian pasokan makanan setiap pemilik dapur MBG , sebelum berlanjut dan merugikan pedagang kecil",0,2026-04-08T05:37:20Z
@ImperiLA,"Tidak ada makar,,, ingat doa Prabowo 2014 NKRI bubar 2030",0,2026-04-08T05:32:06Z
@WilemWabiser,"Saya masyarakat akar rumput,  tolonglah gratiskan sekola BKN mbg,  rata rata Nusantara  punya anak , sampai yg kuliah,pasti lebih adil...  Bayangkan trilyunan, kaya pula negri, anak SMP bisa ngitung... Knapa susah Skali maju,  klaw peredaran rupiah sy kurang paham biarlah ahli ekonomi beraksi 🙏🙏🙏salam berbagi..",0,2026-04-08T05:28:45Z
@AgungSurowono,"yg nulis itu temenya...
klo dia yang mikir yang nulis masak lupa...",0,2026-04-08T05:27:36Z
@imammukhlis-j3m,Bagaimana bisa memperbaiki dirinya sendiri sudah kotor,1,2026-04-08T05:25:07Z
@JalilMuqoddam-n9f,"PRABOWO= Akan Mulya 
WIBOWO= Punya Kemuliaan",0,2026-04-08T05:23:52Z
@Reiro-lh3it,"Buku Original : Paradoks Indonesia dan Solusinya
Setelah Patch Update 2025 : Paradoks Prabowo dan Solusinya",0,2026-04-08T05:22:20Z
@windyjatmika2511,"Yg kritik yah orangnya itu2 saja,g usah dihiraukan",0,2026-04-08T05:21:16Z
@ahmadsalim4848,"18 bulan terlalu lama untuk ganti team yg solid dan setia, coba saja lihat pengalaman Saddam Husein thn 1979 membersihkan orang2 berpotensi khianat hanya perlu waktu 100hari, buktinya Saddam Husein bertahan 21thn sblm jatuh tahun 2003, intinya presiden punya nyali dan punya mindset masa depan buat kejayaan Indonesia",0,2026-04-08T05:20:59Z
@p4p1harun,Teori dan praktek kadang tidak sejalan. Harap Maklum. hehe sedot dulu yang cepat sebelum mesin sedot macet.,0,2026-04-08T05:20:45Z
@NurasminIbrahim-qn6yb,Lebaran sudah lewat aman. Tetapi sekarang terjadi kerisis LPG. Di Lotim. NTB.. saya langsung mebuktikan.,0,2026-04-08T05:18:54Z
@abubakar1693,"Karena dpt tidak mewakili rakyat,tapi temen akrabnya pemerintah jadi mana mungkin mengkritisi kebijakan pemerintah",0,2026-04-08T05:17:42Z
@kakinur9218,"prabowo SUKSES menjadikan Indonesia negara OTORITER..
pemerintah ANTI KRITIK, suara rakyat DIBUNGKAM, aktivis disiram air keras & diteror, diintimidasi !!",1,2026-04-08T05:17:10Z
@pendirudi4183,Jaman Soekarno gk ada rakyt yg naik motor.... Jln kaki... Artinya sekarang rakyt lbih sangat sejahtera.,0,2026-04-08T05:16:25Z
@user-xt8oh8jl8p,"1,5 tahun pemerintahan prabowo sy anggap gagal 😤😤 blon ada perubahan yg berarti ato program yg salah sasaran , Program MBG bagus tapiii pelaksanaannya amburadul , tll byk kolusi oleh antek2 pemerintah . Jangan asal omon - omon bos , teriak2 ky garang tp nyata cuma kucing 🤣🤣 presiden + wapresnya blon layak jd pemimpin 😡 tll byk diatur oleh bawahan , ganti semua mentri kabinet gak ada yg punya potensi satupun 👎🏻 aplg Bahlil , plnggay , sy muak liat mrk kerja kaga becus 😡😡",0,2026-04-08T05:09:55Z
@RosdianaGultom-i3j,"Prabowo susah dan TDK mau menerima kritikan. Beliau merasa semua yg dilakukan sdh benar, walaupun TDK sesuai dgn UU atau  peraturan yg sdh ada.",0,2026-04-08T05:09:14Z
@KoesSubandrio-vt9pl,"Assalamu'alaikum warahmatullahi wabarakatuh...kepada Pak Machfud khususnya..., saya ini sebelumnya merupakan pengagum dan mengidolakan Pak Machfud, karena memiliki ilmu yang komplit, Ilmu Agama & Ilmu Akademis yang mumpuni, dan saya mengharapkan suatu saat Pak Machfud dapat menjadi salah 1 Tokoh Indonesia yang memimpin Bangsa & Negara Indonesia ini, mungkin juga seperti yang diharapkan oleh Almarhum Gus Dur pada saat awal"" karir Pak Machfud dulu ketika Almarhum Gus Dur mempromosikan Tokoh yang bernama Machfud MD, komentar"" Bapak Machfud MD belakangan ini membuat saya sebagai pengidola menjadi miris, saya bukan ahli agama dan bukan lulusan  sekolah Agama, hanya saya sarankan kepada Bapak Machfud MD sebelum membuat pernyataan, berkomentar dan melakukan kritik kepada siapapun dan dalam konteks apapun Pak Machfud MD membaca kembali Surat Al Hujuurat dan Hadis Nabi mengenai "" Orang yang bangkrut menurut agama Islam ""..., membuat pernyataan, berkomentar dan membuat kritik itu didalam agama Islam ada batas"" nya Pak Machfud, diantaranya jangan dilandasi oleh kebencian, fitnah & ketidak jujuran, untuk setingkat level Tokoh Nasional seperti Pak Machfud sebaiknya Bapak belajar dari Bapak Ignasius Jonan (perilaku Ybs setelah tidak manjabat Menteri) & Bapak Prabowo (kekalahan bukan berarti akhir segalanya)..., salam hormat dari saya WNI yang masih mengharapkan Pak Machfud di kemudian hari menjadi salah 1 Tokoh yang memimpin Indonesia...tetap menjadi Tokoh yang jujur dan tanpa kebencian serta kesombongan ya Pak...",0,2026-04-08T05:08:55Z
@pawull,Gpplah yg penting partai saya punya cukup logistik utk pilpres 2029 supaya saya bisa jd presiden lagi. Skarang waktunya kita peras habis2an uang negara mumpung lagi berkuasa.,0,2026-04-08T05:08:09Z
@imampetualang2488,Mantap Prof Mahfud👍,1,2026-04-08T05:07:34Z
@Esocupu,"Bukannya mikir kenapa bensin masih ada dan ga ada kenaikan harga, tau ga suasana dunia sedang bagaimana?? aduh munafik pada",0,2026-04-08T05:04:24Z
@Harsono21-o7z,Saya berkali2 yg percaya Prabowo mampu cuma pk mahfud,0,2026-04-08T05:03:47Z
@danildemca2018,Mimpi tanpa berani mengeksekusi hanya ilusi yang dibawa sampai mati,1,2026-04-08T05:02:29Z
@ronnysagulani7211,"di mata prabowo indonesia paradox, di tangan prabowo indonsia tirani",0,2026-04-08T05:02:19Z
@sudarmonosudarmono6482,fitnah itu lebih kejam dari membunuh. misalkan kepeutusan seorng pemimpin menguntung kelompok yang lain dan merugikan kelompok yang lain apa yang harus dilakukan dan apakah anda mampu untuk menyelsaikan sehingga anda berani mengeluarkan dari mulut anda,0,2026-04-08T05:02:15Z
@3Fisher3Man3,"rakyat di peras pajak, negara di kuras sda nya",0,2026-04-08T05:01:32Z
@syufrialhasnan3069,"Rusaknya pak prabowo adalah akibat memilih orang dekatnya atau penasehatnya atau pembisiknya yang buta huruf melihat kondisi rakyat saat ini, dan sayangnya dia selalu menunjukkan sikap anti kritik.",0,2026-04-08T05:00:09Z
@tomasguntur6673,"Penjelasan dari Profesor Mah fud MD memang cerdas dan masuk akal, Saya cuman mau tambah untuk Pemerintah coba perhatikan di makan gratis ganti pendidikan praktek kerja perkebunan, pertanian, mekanik dan lln.. yang benar baik untuk Masyarakat Indonesia nya.. kemana saja tinggal jadi nggak susah cari kerja nya soalnya udah dasar ada pengalaman yang baik",0,2026-04-08T04:59:52Z
@godongjati0124,Yg bicara makar itu adalah pengkhianat bangsa yg TDK ingin Indonesia maju mereka TDK ingin rakyat kecil hidup makmur. Mereka mahu melakukan sistem lama yg jelas jelas kekayaan hanya untuk segelintir golongan mereka. Itulah cara licik para pengkhianat bangsa,0,2026-04-08T04:59:49Z
@pendirudi4183,"Klo rakyt miskin/negara miskin... Faktanya di jln""  kendaraan macet...rakyt bidoh itu sj ukuran nya. Berarti rakyt kita Kaya... Itu fakta yg tdk bisa di bantah.",0,2026-04-08T04:59:46Z
@sudarmonosudarmono6482,apakah kondisi kita sekarang emang segitu parahnya sehingga dari mulut seseorang keluar turun kan presiden. coba samapikan fakta2 saja karena lillahi taala   yang betul2 berpengaruh kepada kedaulat negara bukan karena politik dan kepenting pribadi atau karena haus jabatan. jangan sampaikan asumsi tolong kalo kalian emang saya negara ini jangan cuma permainan kata2 . sebagai seorang islam ambillah dulu rujukan pedoman dari Alqur'an,0,2026-04-08T04:59:19Z
@SEPUTARIDONESIA,LAGIAN LAYAK JUGA PRABOWO DI TURUNKAN,0,2026-04-08T04:56:18Z
@yadibogor7609,"Ternyata di buku itu tidak sesuai dengan pelaksanaan nya ,berarti Prabowo termasuk pemimpin munapek",0,2026-04-08T04:55:24Z
@pendirudi4183,Yg penting Presiden mensejahterakan rakyt. Titik,0,2026-04-08T04:55:23Z
@ulaaaakk,"Lucu bgt waktu pak mahfud jelasin buku prabowo, itu waktu baca sambil geleng2 kepala nggak pak? 😂",0,2026-04-08T04:54:50Z
@heruagustanto2383,"Luar biasa analisis dan penjelasan pak Mahfud MD...., lugas dan jelas.... terimakasih pak, sdh membuka wawasan lebih dalam.",0,2026-04-08T04:54:08Z
@pendirudi4183,"Yg penting sekarang Rakyt Adem ayem.... Yg koar"" silakan sja.",0,2026-04-08T04:53:43Z
@dedisuandi7112,Saya pedagang sayuran alhamdulilah di era pak prabowo daya beli masyarakat bertambah dan pengangguran berkurang di daerah gunung kidul. Jadi memang bagi para elit memeng buruk tapi bagi kami masyarakat kecil sangat membantu dengan program pak prabowo sekarang,0,2026-04-08T04:53:43Z
@ParminiParmini-m5s,Mengritik tapi jg harus kasih solusi ..... klu cuma ngritik aja ... anak tkpun bisa,0,2026-04-08T04:53:04Z
@Dodybodax24,BAPAK AING 2029,0,2026-04-08T04:51:57Z
@dwiindratno7697,"Ada positif ada negatif, ada kanan ada kiri, ada laki laki ada perempuan ada penguasa ada oposisi, ada muslim ada kafir (non muslim), ada yang dikritik ada pengritik, saya setuju dg pak Mafud ttg ada pengritik dan ada penguasa (yg dikritik), jika oposisi/pengritik merupakan tim baik tersengaja pembentukaannya atau tidak, maka tentunya yg dikritik juga ada timnya (staf ahlinya) karena presiden sedang menjalankan mandat untuk kepentingan masyarakat, dengan demikian proses kritik ini perlu suasana kondusif dg kesadaran bersama yg bertujuan utk kepentingan bangsa (rakyat) dan negara serta tanah air Indonesia tercinta ini, bukan medan kritik seperti tembak tembakannya koboi, ya bar bar dan hukum rimba yg akan terhasil kita bisa prediksi hasilnya. dengan demikian masyarakat jangan berharap jawaban instan karena presiden juga ada tim staf ahlinya yg harus mendiskusikannya terlebih dahulu. wewenang presiden kita sangat luas dan berat coba kita lihat di Inggris pembagian tugas dlm mengurus bangsanya ada dua Raja dan PM, Perancis ada Presiden dan Raja, Jepang, Thailand, Malaysia, Belanda, Denmark, New Zaeland, Belgia, Australia, Kanada, Kamboja, Emirat, Iran Papua New Guinea, Tuvalu Singapura dll dengan demikian tidak harus presiden yg menjawab kritikan kecuali berupa kebijakan, selain itu karena hanya menjalankan mandat mandat utk kepentingan masyarakat yg bisa didiskusikan dg tim ahlinya. memang masih perlu banyak banyak masukan untuk mendewasakan negara republik Indonesia yg masih muda ini, yg mana pemegang kendali sebelumnya untuk ngurus bangsa ini selama 350 tahun oleh kolonial Belanda, Portugis, Inggris dan Jepang bahkan seribu tahun lebih diperintah secara monarki (kerajaan) oleh Mataram Hindu, Majapahit, Mataram Islam. Salam NKRI Bermartabat.",0,2026-04-08T04:51:13Z
